"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Phel_contig_1365" 657.84490451525 2.48347636590071 0.672270177558121 3.69416411556647 0.000220611290653944 0.00288800235037891
"Phel_contig_13658" 34.7658803108387 -2.66401480957373 0.666585362361443 -3.99650961451688 6.4283272063581e-05 0.00104243143886888
"Phel_contig_13661" 60.5272833844931 -1.99427006211858 0.553662802276589 -3.60195782327872 0.000315829614019905 0.00385201561989269
"Phel_contig_13664" 80.4692443727119 -1.74533130351518 0.510984253428961 -3.41562639514453 0.000636354891502069 0.00673743816014418
"Phel_contig_13673" 76.0793694307017 1.27425560274426 0.481101595792272 2.64862061129901 0.00808210044058531 0.0475936121910149
"Phel_contig_1368" 272.516056826195 4.70465343837163 0.577037126565423 8.15312086827783 3.54650835451487e-16 7.15930658481506e-14
"Phel_contig_13682" 14.7510231676917 3.19622691588373 0.830011725832007 3.85082139975772 0.000117722327940333 0.00172979747177632
"Phel_contig_13686" 107.024876503925 2.34419971413298 0.488372117441716 4.80002774608184 1.58643649753105e-06 4.5567856843977e-05
"Phel_contig_13709" 26.0105376603157 3.23866771020944 0.819708685057425 3.95099840863899 7.78258419996485e-05 0.00123257667436592
"Phel_contig_13712" 28.275075272566 2.20607253760478 0.767812479052327 2.87319182455543 0.00406347306076178 0.0283041012939227
"Phel_contig_13719" 15.7301513628342 6.20082589157241 1.02998887650114 6.02028432834786 1.74110955018607e-09 1.09325483383776e-07
"Phel_contig_1372" 5770.15616912056 2.27883248706772 0.363412387542906 6.27065164860036 3.59540183722241e-10 2.73453097478887e-08
"Phel_contig_13725" 25.4626639419545 -2.85644546881517 0.797391716642182 -3.58223619483241 0.000340665565996466 0.00410001851541621
"Phel_contig_13732" 62.3337890549833 -1.94272307442475 0.656919926272503 -2.95732097129121 0.00310324898451845 0.0228149006349893
"Phel_contig_13758" 72.3594129311493 -2.03338778967269 0.490155218542673 -4.14845688212471 3.34723873387551e-05 0.000614798951119991
"Phel_contig_1376" 859.305997340442 -1.82540738313117 0.347469804065433 -5.25342738210259 1.49294555143293e-07 5.69358472702888e-06
"Phel_contig_13775" 24.2071412107558 -2.55093698359799 0.799910266726205 -3.18902893200536 0.00142751589633849 0.0126681772230532
"Phel_contig_1378" 534.265393831775 2.31593475865865 0.60513656875711 3.82712742582282 0.00012964740772826 0.0018807145781937
"Phel_contig_13784" 23.834453179767 -2.18959982049406 0.82491254355256 -2.65434176944911 0.00794632977799331 0.046947681401711
"Phel_contig_1379" 200.220467471997 1.73946332962684 0.55295322248422 3.14576940489117 0.00165650554460532 0.0142357105847759
"Phel_contig_13790" 97.4604825278348 3.24834723101328 0.499590800627872 6.50201570351345 7.92508250496244e-11 6.84727128428755e-09
"Phel_contig_13791" 27.0023691670382 2.50512723129748 0.606189405509197 4.13258167914231 3.58711230666759e-05 0.000652081252780957
"Phel_contig_138" 253.822538419818 -1.02397974226631 0.375724535632636 -2.72534701664388 0.00642339361811511 0.0399496982871541
"Phel_contig_1380" 1576.7069502027 -1.76096780478838 0.499527757310204 -3.52526517098994 0.000423059077340567 0.00489190367802797
"Phel_contig_1382" 5.25643232389329 -3.46632750490296 1.21986652598409 -2.84156293419611 0.0044892990317124 0.0304741857589528
"Phel_contig_1384" 3354.12110622068 2.38590300418471 0.466766945723588 5.11155090574388 3.19524695381978e-07 1.11318280971786e-05
"Phel_contig_13846" 73.5021138044443 -1.93583846289312 0.611244612533681 -3.16704380406535 0.00153997119816956 0.0134599636382823
"Phel_contig_13847" 41.8040200394558 -1.96333231311013 0.64787327903658 -3.0304264377591 0.00244208668046752 0.0190223845287048
"Phel_contig_13848" 60.6145915367773 2.56607948633048 0.557348684495451 4.60408279002842 4.14287642964985e-06 0.000103332714642537
"Phel_contig_13857" 93.4194408807662 -1.74565744346635 0.477751122909645 -3.65390547453825 0.000258281387238115 0.00328169292020194
"Phel_contig_1386" 3000.87851362113 9.27271416280669 0.711855969630372 13.0261099975343 8.69276944563758e-39 1.71386117613179e-35
"Phel_contig_13864" 12.5851106614742 3.01484355660632 1.0287875555489 2.93048213923795 0.00338436448516756 0.0244244145939256
"Phel_contig_13866" 598.098713889244 -2.69461326895002 0.479908081832586 -5.61485286653294 1.96729571343704e-08 9.6576335023273e-07
"Phel_contig_13868" 97.1636528661474 -1.72343321646051 0.52107800890817 -3.30743801695195 0.000941535454002657 0.00911163342583216
"Phel_contig_1387" 448.402099340115 1.83288037026243 0.441843044444038 4.14826122830271 3.35010005748155e-05 0.000614801709784211
"Phel_contig_13878" 9.26211838986675 3.70041180033806 1.00326438685135 3.6883715288165 0.000225693933967704 0.00294597098532473
"Phel_contig_13885" 288.485434120991 -2.42946056831576 0.75748913213373 -3.20725468558518 0.00134008298637448 0.0120372556929175
"Phel_contig_13886" 15.6791238662408 3.34910076369243 1.19449041505825 2.8037904042362 0.00505057258073265 0.0333004785542812
"Phel_contig_1389" 1027.4202927809 5.6760609215426 0.625606814049248 9.07288858445166 1.1590277878772e-19 4.11673217173647e-17
"Phel_contig_13891" 71.6569135377732 -1.5181504428198 0.538084882371026 -2.82139582909335 0.00478151639216751 0.0319251299289311
"Phel_contig_13899" 160.231662316487 1.2762934374155 0.463287132694807 2.75486485021 0.00587163838812993 0.0372802437341583
"Phel_contig_139" 589.784249270202 -1.16047107125451 0.363960964748627 -3.18844926695916 0.00143038107492935 0.0126756664700232
"Phel_contig_13902" 29.34432570325 4.01394380559631 0.749039602529854 5.3587871616392 8.37824858273087e-08 3.45362918677456e-06
"Phel_contig_13906" 91.8841167255551 3.15786474689419 0.679557752633301 4.64694094748738 3.36893554812233e-06 8.66297712374313e-05
"Phel_contig_13913" 21.1094125149726 2.2081736136297 0.70518076169345 3.1313582751845 0.00173999746178797 0.014802656626475
"Phel_contig_13919" 358.488580604762 -2.83160388218817 0.464894132859472 -6.09085742762881 1.12307537481828e-09 7.37338240002277e-08
"Phel_contig_1392" 131.050824257385 5.36027922056047 0.862608110359383 6.21403758692606 5.16401669701616e-10 3.80692015889246e-08
"Phel_contig_13933" 346.071057216237 -1.8446242775535 0.48979757188908 -3.7660951858929 0.000165820595327983 0.00228718062521356
"Phel_contig_13938" 10.9676786747449 3.36661452689417 0.970767020993668 3.46799433240752 0.000524358347391676 0.0057963870540738
"Phel_contig_13952" 59.421856662667 2.63200094719634 0.576876502391103 4.56250330233062 5.05472983335372e-06 0.000122401529596906
"Phel_contig_13955" 11.2321567021049 -3.35962855505196 0.985211513368905 -3.41005815448075 0.000649490288275547 0.00683851182034978
"Phel_contig_1396" 1043.78025598479 -2.15800449024859 0.651193970285341 -3.31391964410082 0.000919979419845202 0.00896326363042687
"Phel_contig_13965" 41.6400462934425 -5.60968279980938 1.18281968823041 -4.74263563214937 2.10955497888576e-06 5.84934371552406e-05
"Phel_contig_13974" 380.7230821263 -3.07310603068656 0.448551544721644 -6.85117700930809 7.32448164848647e-12 7.49804756432738e-10
"Phel_contig_13975" 46.0271936706848 1.91750791338476 0.696526922225786 2.75295591914419 0.00590598478630633 0.0374077298394669
"Phel_contig_1398" 3278.91339651127 2.57279401952118 0.383071763627012 6.71621942364368 1.86499892573195e-11 1.79039896870267e-09
"Phel_contig_13980" 213.689899935252 -1.60953182007089 0.459602644584946 -3.50200730790923 0.000461766952894344 0.00525232553055178
"Phel_contig_13982" 58.5051580057125 -2.71209512554071 0.677658668690035 -4.00215514218004 6.27681170233169e-05 0.00102092720459612
"Phel_contig_13987" 204.068210647857 -2.84166901635876 0.648761565182646 -4.38014390627278 1.18600958120128e-05 0.000255922147392085
"Phel_contig_13995" 120.282135034994 -1.71434770181329 0.438725106914611 -3.90756689050612 9.32302353893101e-05 0.00142806722112162
"Phel_contig_14" 4468.91760601646 2.98869017384555 0.473483421326516 6.31213267292951 2.75216123701553e-10 2.13070547381847e-08
"Phel_contig_1400" 1310.53005119569 -4.85274112487352 0.500248759491991 -9.70065598923532 2.99566345810121e-22 1.47059842488605e-19
"Phel_contig_14005" 24.3417498223229 2.64495602912309 0.831565176264506 3.1806959990852 0.0014692171588021 0.0129583873540733
"Phel_contig_14008" 122.7864977665 -1.68186176738084 0.516495989145784 -3.25629201915472 0.00112877593100688 0.0104957210976103
"Phel_contig_1401" 8877.42359092002 -7.19905690657036 0.867729476330474 -8.29643005446159 1.07286640862486e-16 2.54658400288977e-14
"Phel_contig_14014" 84.9490282993332 -2.75967419346862 0.562235353906075 -4.90839676711196 9.18239417973205e-07 2.84562000404896e-05
"Phel_contig_14016" 10.324359404547 4.86599213938958 0.966129690234088 5.03658275754943 4.73916264120406e-07 1.59200486858488e-05
"Phel_contig_14021" 74.623746721717 1.31559853725802 0.423618801179784 3.10561885731714 0.00189881291799931 0.0157990597183301
"Phel_contig_14023" 29.0297027302442 -2.30945913185744 0.838857406996576 -2.75310095922759 0.00590336881359753 0.0374047422627476
"Phel_contig_14029" 70.8660112370252 2.45301922396588 0.622563856680277 3.94018894229777 8.1417458520392e-05 0.00127992511211097
"Phel_contig_14038" 59.4702543067953 -3.4061582995345 0.794922653694566 -4.28489272975638 1.82827380308303e-05 0.000365993643619958
"Phel_contig_14042" 136.843682342712 -3.16829416977179 0.84480899694577 -3.75030827231492 0.000176617305036457 0.00240689828945582
"Phel_contig_14044" 51.4788491414204 -1.98038709354132 0.607802776113169 -3.25827253736101 0.00112092697831678 0.0104605926561441
"Phel_contig_14046" 110.692354591895 -1.42745982005357 0.510169826511818 -2.79800910573942 0.00514186630530782 0.0337684135587258
"Phel_contig_14069" 32.7029599441635 1.44780036550273 0.532504208112064 2.71885243993798 0.00655088250533586 0.040557932245634
"Phel_contig_14070" 57.207653791077 1.38741845898034 0.482314581878182 2.87658410321659 0.00402005051150403 0.0280922326264921
"Phel_contig_1408" 145.389999745608 1.74598300785427 0.562327511245107 3.10492190572058 0.00190329269251598 0.0158302357174991
"Phel_contig_14081" 8.25807758900736 3.71308512146989 1.02602002661849 3.61892070830949 0.000295834257142492 0.00365143997387304
"Phel_contig_14082" 60.8367702788322 -1.89659150942696 0.633387492715346 -2.99436211046137 0.00275019334099699 0.0208435705843982
"Phel_contig_1409" 524.348440349415 3.93926860641019 0.60666074090447 6.49336332616008 8.39409192368258e-11 7.14817817627012e-09
"Phel_contig_14098" 16.8820228694337 2.58160894888706 0.963353547797014 2.67981464830918 0.00736629363260114 0.0442179855467337
"Phel_contig_14109" 169.320887038434 -1.60227790769294 0.46406831616256 -3.45267679755082 0.00055505361015172 0.00606125277010979
"Phel_contig_14116" 16.1521154560888 2.59846782277349 0.786301055123226 3.30467294408789 0.000950872898967851 0.00917510846096082
"Phel_contig_14125" 25.9149692688663 3.070436702418 1.06053325972917 2.89518190424515 0.00378938872065928 0.026722724336747
"Phel_contig_14132" 250.222524604574 -1.08143747596738 0.378685849665064 -2.85576415628911 0.00429333919197335 0.0294962234563054
"Phel_contig_14139" 41.9638772686054 2.72480755796303 1.0134788622839 2.68856871057242 0.00717590658283863 0.0433802363256501
"Phel_contig_14140" 31.8884122990554 1.93512718145393 0.621388041090408 3.11420087528266 0.00184443870971797 0.0154958678062653
"Phel_contig_14146" 31.4192283324559 -4.63719094457961 0.894139640558397 -5.18620440727093 2.14623238798117e-07 7.81764242502416e-06
"Phel_contig_14147" 24.9066831833759 2.97452925958291 0.878951252538767 3.38418001111127 0.000713911806197009 0.00734909539951593
"Phel_contig_14160" 21.649292799876 5.09689413391571 0.952346110969059 5.35193463301842 8.70188350687884e-08 3.55986143463225e-06
"Phel_contig_14172" 5.82028229107862 4.59136543675651 1.2311816753971 3.729234708822 0.000192062194023917 0.00257034906500409
"Phel_contig_14174" 111.456777330655 1.64222405548856 0.5203007029304 3.15629797584232 0.0015978553371178 0.0138664826362975
"Phel_contig_14181" 107.552183889634 -2.15116977496286 0.545294157666626 -3.94497125032103 7.98095534103555e-05 0.0012590681528602
"Phel_contig_14188" 17.9466758909789 -2.74502642931032 0.852845796842418 -3.21866677361081 0.00128788054105179 0.011678513722384
"Phel_contig_1419" 182.031417859308 1.02178646521286 0.378965234326509 2.69625383190824 0.00701242076537449 0.0426551080067837
"Phel_contig_1420" 4730.22700931452 1.32093899840928 0.435560167007115 3.0327359994508 0.00242347515259409 0.0189046815803656
"Phel_contig_14207" 30.8166455440714 -2.01743183354859 0.756305917266177 -2.66748122352528 0.0076422159288703 0.0455744257155833
"Phel_contig_14220" 11.9811897957664 4.03034592501906 1.06468747823918 3.78547320917552 0.000153416362418924 0.00214902297551801
"Phel_contig_14222" 43.5052126564365 -4.95330581935346 0.918744219389637 -5.39138719440778 6.99158434241325e-08 2.96695917084727e-06
"Phel_contig_14226" 72.1077957083478 -2.26996245534593 0.68050344841015 -3.33571043710242 0.000850817331707318 0.0084542200184882
"Phel_contig_1423" 257.622993244869 8.74396414456786 1.07048184801935 8.16825073750324 3.12893083097576e-16 6.43665770943584e-14
"Phel_contig_14261" 212.381332221608 -2.86138639125128 0.544984245205889 -5.25040203716399 1.51767600671685e-07 5.76130083393392e-06
"Phel_contig_14273" 212.444250553736 -2.03907658013157 0.497963206765135 -4.09483381990772 4.22471301802545e-05 0.00074190082267764
"Phel_contig_14288" 6.04031845555901 4.1319537284614 1.25999438393632 3.27934297258758 0.001040490974094 0.00987027010998259
"Phel_contig_14297" 221.72013258712 -3.42008405813038 0.508279864988104 -6.72874196622057 1.71136226389627e-11 1.66510922973691e-09
"Phel_contig_14304" 70.4684151078647 2.61478951480219 0.848398411519561 3.08203018687747 0.00205593986956105 0.0167895278572849
"Phel_contig_1431" 60.5924790854373 -1.8480656503404 0.639073852937014 -2.89178729789551 0.00383057185047395 0.0269813013279853
"Phel_contig_14310" 143.819779445175 -1.44231364811497 0.447211954211996 -3.22512319836437 0.0012591846974553 0.0114567773652209
"Phel_contig_14313" 24.0479473289112 4.31876269347792 0.814476938599875 5.30249843648376 1.14228445315374e-07 4.49423391404751e-06
"Phel_contig_14317" 188.088621209645 -1.77345576239571 0.464317012788047 -3.81949339255691 0.000133726041460843 0.00192693962345177
"Phel_contig_14320" 1430.06572763312 -2.1238768181063 0.716736124462095 -2.96326185554028 0.00304397498800049 0.0225093665665219
"Phel_contig_14323" 18.8710456429606 2.15887734074776 0.705582912658831 3.05970751560935 0.00221553242024142 0.0177571429600054
"Phel_contig_14340" 36.482103070866 -1.83792586240982 0.681321969431255 -2.69758784373864 0.00698438547170613 0.0425445067781805
"Phel_contig_14350" 76.4251282236427 -1.99293855898505 0.50818582097382 -3.92167289352161 8.79363170161869e-05 0.00136219408529808
"Phel_contig_14361" 117.812500896429 -1.72731859885144 0.469033396654177 -3.68271984718608 0.000230758711927784 0.00300083574812771
"Phel_contig_14362" 23.9456279915597 2.10404471450439 0.717121057582502 2.93401608034962 0.00334606872576275 0.0241722690556774
"Phel_contig_14372" 71.2772185076375 -3.2513263008589 0.972927602751666 -3.34179674999803 0.000832379875267143 0.00831609866131836
"Phel_contig_14379" 36.3888326977973 4.54115664037375 0.841769003343921 5.39477769118848 6.86084439973465e-08 2.91897239062841e-06
"Phel_contig_14385" 13.5844709694304 3.92101260493071 0.960212146073409 4.08348573902641 4.43651531124856e-05 0.000772189610982828
"Phel_contig_1439" 4453.44248543617 5.94883157296306 0.612516733083641 9.71211274998872 2.67729108597493e-22 1.37689255850139e-19
"Phel_contig_14395" 37.1975725990638 5.46012620038307 0.74419173866205 7.33698846240835 2.18453433094563e-13 2.9864519967358e-11
"Phel_contig_1440" 137.577046780944 4.60432464847975 0.702456020075837 6.55460913835242 5.5787802292151e-11 4.97940714673744e-09
"Phel_contig_14405" 85.7125093120352 -2.00358657458331 0.649434486686948 -3.08512500591782 0.002034666173956 0.0166662075682402
"Phel_contig_1441" 491.828766626735 2.93417944653965 0.428013311084495 6.85534624870674 7.11399984633506e-12 7.31725698480178e-10
"Phel_contig_14411" 41.8552014716939 -2.37554943829376 0.691137766216207 -3.43715761808134 0.000587853407582949 0.00636792056358661
"Phel_contig_14419" 148.467491940066 -2.40290409766305 0.467228621467349 -5.14288720180847 2.70548075023185e-07 9.70737279152956e-06
"Phel_contig_1442" 1043.74891194798 4.80523510048282 0.529645259173153 9.07255378436585 1.16259565961076e-19 4.11673217173647e-17
"Phel_contig_14430" 130.844190613807 -1.75733483040886 0.4655287690624 -3.77492208257769 0.000160057684760267 0.00222330931885644
"Phel_contig_14433" 5.16268878320401 3.86027009675372 1.27833084754666 3.01977387478543 0.00252963470607059 0.0195702398463914
"Phel_contig_14436" 70.4365248364207 -2.21253200987812 0.514730616906543 -4.29842705525295 1.72014492590337e-05 0.00034822052858025
"Phel_contig_14439" 23.1553326980878 5.13578850752436 0.887846401573774 5.78454617647917 7.27083493301229e-09 4.00637843247616e-07
"Phel_contig_1446" 393.600878043837 1.72710394813351 0.43180236546184 3.999755643502 6.34079202106564e-05 0.00102978276432344
"Phel_contig_14465" 210.922203680217 -2.07825909353311 0.395615652663394 -5.25322767069932 1.49456599084508e-07 5.69358472702888e-06
"Phel_contig_14466" 31.6900423948053 3.11826784527035 0.676600045691127 4.60873135485105 4.05133397195435e-06 0.000101775850119274
"Phel_contig_145" 22973.5453438344 -1.28547380096304 0.34126631444968 -3.76677611160062 0.000165369175115691 0.00228264875853745
"Phel_contig_1450" 1256.97218750045 -1.54961504291653 0.378691963630283 -4.09201987827082 4.27631983855188e-05 0.000750353440395781
"Phel_contig_14508" 78.4273667392212 -5.15146463294789 0.709210670345909 -7.26365923179825 3.76756450238556e-13 4.81534871310817e-11
"Phel_contig_14520" 69.1781716059409 2.05575665588413 0.471587492277694 4.3592264204361 1.30523013776226e-05 0.00027694470506547
"Phel_contig_14546" 246.828029822277 -2.07388891779362 0.504879398233906 -4.10769170825386 3.99633037972383e-05 0.000707871693626889
"Phel_contig_14549" 23.1512474257889 -2.62870968561004 0.710154233112548 -3.7016039094615 0.000214240884565168 0.00281919454896977
"Phel_contig_1456" 605.628607620669 2.82289282831226 0.515545812984625 5.4755421481746 4.36174124638135e-08 1.96278356087161e-06
"Phel_contig_14564" 27.2021949969247 -2.06419585788864 0.726546311732235 -2.84110706304073 0.00449572165494214 0.0305081959619071
"Phel_contig_14573" 29.5022173338795 1.73925856196768 0.601948835877584 2.88937939290473 0.00386003047545833 0.0271408392805664
"Phel_contig_14582" 11.8726680749767 2.86903248471913 0.860628732648756 3.33364710691114 0.000857153319580236 0.00849679288799133
"Phel_contig_14587" 21.4813387051366 -3.4805128261986 0.867184945567332 -4.0135761627199 5.98056931420325e-05 0.000981613200507525
"Phel_contig_14589" 33.28866440678 -2.16701419700453 0.634709408134504 -3.41418319821928 0.000639735440785567 0.00676372272196194
"Phel_contig_14596" 9.63770910271966 2.40126140312872 0.890260004998348 2.69725854205162 0.00699129662860302 0.0425625724852946
"Phel_contig_14597" 10.908076542148 -2.69362496225369 0.966020880973028 -2.78837136474786 0.00529737803334517 0.0345272678093711
"Phel_contig_14598" 36.2073194863741 -3.50532092872845 1.01045006010509 -3.46906894969545 0.00052226540028507 0.00578212847060867
"Phel_contig_14602" 26.1615384580371 4.37169210990064 0.95234212036064 4.59046388523185 4.42261979189684e-06 0.00010955113245983
"Phel_contig_1461" 892.918878377576 1.37631818601781 0.436766961589082 3.15114994277584 0.00162628977784532 0.0140511436805835
"Phel_contig_14612" 41.9921174904054 -2.68112814400596 0.66883793857549 -4.0086364564132 6.10703467173763e-05 0.00099857644897451
"Phel_contig_14616" 25.0976038814569 -2.32039941636688 0.872193252698386 -2.66041890279252 0.00780435190465356 0.0463179181581729
"Phel_contig_14627" 22.6325665687525 1.97665104080181 0.696186586569611 2.83925470403209 0.00452190467673742 0.0306569808592367
"Phel_contig_14635" 183.727997133592 -1.6389547659117 0.534300694748511 -3.06747638927015 0.00215874513878169 0.0174253868057749
"Phel_contig_14636" 29.9773909844583 -2.27137016411216 0.663541272663675 -3.42310306485402 0.000619105985549272 0.00661686753481657
"Phel_contig_1464" 32.4981306873375 3.46027798433828 1.10915411863681 3.11974497159249 0.00181007680192438 0.015248696927288
"Phel_contig_14647" 171.683318132306 -2.52158666178321 0.539207116188991 -4.67647140787994 2.91853270590854e-06 7.75403523341016e-05
"Phel_contig_14650" 15.3905193428206 2.53242379390782 0.871340057473761 2.90635529973219 0.00365665980723164 0.0260045942072172
"Phel_contig_14651" 32.8498170136562 2.62643516331759 0.864249360940785 3.03897842684959 0.00237381852486345 0.0186249473799675
"Phel_contig_14659" 9.44077486831531 2.67020804797472 0.955209595590897 2.79541585459359 0.00518329931284241 0.033947624365493
"Phel_contig_14670" 26.5892870069819 2.22353057823124 0.846111127300724 2.62794153922166 0.00859032773952764 0.0498391295121668
"Phel_contig_14686" 166.431778183362 -1.86852682725873 0.432704095860189 -4.31825546634638 1.57267335920438e-05 0.000323213554317932
"Phel_contig_1471" 1403.69437384598 1.38400995804992 0.389794965102176 3.55061014625249 0.000384339272927993 0.00452903889538715
"Phel_contig_14712" 50.8006183870443 -1.87140783206345 0.574227437902291 -3.2590010656751 0.00111805247917033 0.0104499928819036
"Phel_contig_14715" 204.838921419783 -2.30638348897169 0.439450557816166 -5.24833442113075 1.53480498892557e-07 5.81610311592847e-06
"Phel_contig_1473" 2167.61973200989 1.37627406286114 0.497669043407491 2.76544036863921 0.00568459973392819 0.0363526040042201
"Phel_contig_14731" 140.809250330582 -1.47613497090335 0.437713230979405 -3.37237914330444 0.00074521784357179 0.00760713866784058
"Phel_contig_1474" 2547.95799217115 4.51514206190548 0.394329819418835 11.4501664331648 2.34694468836013e-30 3.62100037632706e-27
"Phel_contig_14740" 42.468154572412 -3.25661702652378 0.812980481676308 -4.0057751691761 6.18144253626617e-05 0.00100845286090143
"Phel_contig_14757" 134.090487065751 -1.74295820793174 0.593194103889834 -2.93825949466186 0.00330060633997891 0.023939925098571
"Phel_contig_1476" 214.04299859404 2.58515614223949 0.553557258737395 4.67007902332624 3.01083891725799e-06 7.9309903186308e-05
"Phel_contig_14779" 49.6138606367461 -1.65788064513019 0.54426561714876 -3.04608741190619 0.00231840423415781 0.0183434181164134
"Phel_contig_1478" 199.737560004043 -1.82629963106041 0.635866014899887 -2.87214537066894 0.00407695376057161 0.02835878591932
"Phel_contig_14781" 148.11484760043 -3.35059298366174 0.551983043050282 -6.0701012935945 1.27829597090173e-09 8.29164954098421e-08
"Phel_contig_14792" 52.5711715567245 -2.0267873212189 0.66673504462653 -3.03986919174798 0.00236680920338171 0.0186028564243283
"Phel_contig_14799" 6.33090177108905 5.12931531595468 1.15354010199148 4.44658604161175 8.72457314616606e-06 0.000195285782339054
"Phel_contig_148" 812.010330754786 6.28322229328277 0.621972842123377 10.102084637381 5.40801623734897e-24 3.43568090372758e-21
"Phel_contig_14801" 201.834036867466 -2.38575971800419 0.443309248920048 -5.38170526289758 7.37835043193849e-08 3.08861180871844e-06
"Phel_contig_14808" 77.6456190809367 1.89175055735135 0.547484192644471 3.45535192205966 0.000549574977732668 0.00602885704369001
"Phel_contig_1481" 2655.35510676539 1.44803935936822 0.331211839638022 4.37194322808861 1.23145550698664e-05 0.000263621793368795
"Phel_contig_14811" 13.1403310203962 3.31620322993581 0.859740465859768 3.85721431248383 0.000114686601683807 0.0016932539961519
"Phel_contig_14814" 63.026962312176 -1.49734210077727 0.508818487701049 -2.94278242039235 0.00325276941821249 0.0236884084401179
"Phel_contig_14819" 25.1088976440694 -1.76817993800956 0.641462919965078 -2.75648035603651 0.00584271220983477 0.037131724611536
"Phel_contig_14840" 15.1965817583954 -5.01935478728823 1.09469991165876 -4.58514222375571 4.53677511341538e-06 0.000111610868393818
"Phel_contig_1485" 419.0729335519 4.28366296404563 0.647534347054578 6.61534478214261 3.70686753823122e-11 3.39272622143196e-09
"Phel_contig_14850" 170.213534474631 -2.07680281914968 0.504967875369942 -4.11274245441495 3.90986494242038e-05 0.0006956596602659
"Phel_contig_14856" 197.294634517967 -2.5563289483924 0.773686027221273 -3.30409088241333 0.000952849374620401 0.00918819039812529
"Phel_contig_14864" 5.9150290523502 3.78316554794631 1.31882782596833 2.86858183718454 0.00412316517123397 0.0285816327659351
"Phel_contig_1487" 96.8666240982696 1.92624917991519 0.667784010023236 2.88453923874003 0.0039198690560062 0.0275167928533422
"Phel_contig_14888" 38.5858228125158 6.30027979242984 0.766042285416299 8.22445433153342 1.96081487009916e-16 4.36635063857134e-14
"Phel_contig_14912" 358.301032056134 -1.34359173480983 0.421160821412966 -3.19021064281851 0.00142169129535684 0.0126268634784983
"Phel_contig_14917" 167.828040965412 -2.47232765943706 0.513578188677557 -4.81392651390279 1.47993247415949e-06 4.27992754004769e-05
"Phel_contig_14922" 26.265685902904 2.60363717383708 0.721064375465012 3.61082486173027 0.000305224727820448 0.00375020143397137
"Phel_contig_1493" 41.2634402413353 -2.7530719491258 0.636850001519568 -4.32295193932132 1.53955280816325e-05 0.000317009920460689
"Phel_contig_14936" 50.1541469315803 2.59074958509898 0.685169936343489 3.78117813943341 0.000156087929906472 0.00217516082966438
"Phel_contig_14944" 22.3473487959604 -1.96081488714433 0.700904458011473 -2.79754945874839 0.00514918830179884 0.0337866108668986
"Phel_contig_14945" 21.8525617788825 -2.15664102633585 0.791676310068396 -2.72414495534107 0.00644682044478335 0.0400607944785156
"Phel_contig_14949" 52.6847750117297 -1.8926295842871 0.542332610019457 -3.48979491426709 0.000483391360886162 0.00544098665718661
"Phel_contig_14954" 15.7602180564697 1.91840985448442 0.686705540751795 2.79364260318065 0.00521180440748943 0.0341136288490217
"Phel_contig_14973" 47.5728843873766 -2.68747084306357 0.813040200893367 -3.30545874621032 0.000948210616593453 0.00916905880389053
"Phel_contig_14975" 50.567876539056 -2.02753147800711 0.67322194817976 -3.01168356659953 0.00259803266394314 0.0200062408346423
"Phel_contig_1498" 403.660840913815 1.9524716803728 0.693649240360621 2.81478240984988 0.0048810269987716 0.0324400563610666
"Phel_contig_1499" 1927.32645548851 -1.58623499285405 0.4137242938866 -3.8340387941754 0.00012605624761378 0.00183066759739482
"Phel_contig_14991" 5.37109331862113 -3.42812024309063 1.23130512708279 -2.78413544107669 0.00536706172968948 0.0348552415397753
"Phel_contig_15" 18425.492108541 -2.26950732043102 0.418947782881382 -5.41716035545555 6.0553029367331e-08 2.62639645448664e-06
"Phel_contig_150" 941.996443218044 2.57316798176919 0.864977621489148 2.97483763491964 0.00293143661056146 0.0218341485476302
"Phel_contig_1500" 198.573414983935 -1.64920297223207 0.413118918373711 -3.99207806489313 6.54968025265345e-05 0.00105813832054835
"Phel_contig_1501" 71.8093283108448 -2.22601994567162 0.512903798591667 -4.34003404104987 1.42460645520611e-05 0.000298173444112907
"Phel_contig_15014" 7.2022102836243 3.40018346931527 1.19956898646789 2.83450431586019 0.00458968379866029 0.0310288482162949
"Phel_contig_15017" 317.421231991255 -2.26500529733853 0.688978544976502 -3.28748306293889 0.00101087269562146 0.00964436847412699
"Phel_contig_15018" 8.82981304209677 2.63900521468057 0.92781346993693 2.84432733538559 0.00445053000275038 0.0302490396662707
"Phel_contig_15021" 7.01805096213656 3.82947992757477 1.32270947435339 2.89517842113198 0.00378943077053037 0.026722724336747
"Phel_contig_15028" 30.25057583941 -2.29170008307898 0.632450623608466 -3.62352411007774 0.000290616100016528 0.00360480647771127
"Phel_contig_15036" 57.9803784950317 2.16107523252639 0.633614105909727 3.41071199704995 0.000647934920146076 0.00682992985363886
"Phel_contig_1504" 71.5523809893302 2.17217016405578 0.760958200721871 2.85451968583187 0.00431019603682615 0.0295462502048381
"Phel_contig_15041" 13.0356212512714 2.87599495398157 0.860493630253033 3.342261758679 0.000830986561319363 0.00830986561319363
"Phel_contig_15042" 91.5329946438905 -1.21750616500914 0.447530071900694 -2.72050135053114 0.00651830056142893 0.0404415960735114
